"Method","Metric","K","Q_TC","B_TC","Q_RE","B_RE","Q_LC","B_LC"
"MR-PCA","Hausdorff",7,0.986772486772487,0.00132275132275128,0.945030578278587,0.00430232768116726,0.867724867724868,0.0158730158730159
"MR-PCA","Hausdorff",8,0.991858237547893,0.00415070242656457,0.942396857676946,0.00573559059415964,0.939814814814815,0.0138888888888889
"MR-PCA","Hausdorff",9,0.988603988603989,0.00126622348844574,0.940954964507333,0.00522809716855823,0.930041152263374,0.0246913580246914
"MR-PCA","Hausdorff",10,0.98341384863124,0.00096618357487932,0.939118598722612,0.0052203763904176,0.914814814814815,0.025925925925926
"MR-PCA","Hausdorff",11,0.98047138047138,0.00202020202020203,0.9367968097966,0.00506721125635724,0.922558922558923,0.0303030303030303
"MR-PCA","Hausdorff",12,0.975853304284677,-0.000363108206245522,0.934898820284535,0.00459866465873436,0.916666666666667,0.0246913580246914
"MR-PCA","Hausdorff",13,0.972120472120472,0.0028490028490028,0.932707761017305,0.00494896960764078,0.92022792022792,0.0199430199430199
"MR-PCA","Hausdorff",14,0.962250712250712,0.00617283950617287,0.930085075531744,0.00507485851094772,0.917989417989418,0.0132275132275133
"MR-PCA","Hausdorff",15,0.957912457912458,0.00448933782267114,0.928278489932257,0.00490781705753253,0.918518518518519,0.0148148148148148
"MR-PCA","Hausdorff",16,0.953872053872054,0.000673400673400604,0.926553919923292,0.00488847272867736,0.921296296296296,0.0231481481481481
"MR-PCA","Hausdorff",17,0.962551440329218,0.00740740740740742,0.925354886610552,0.00506637408666481,0.945533769063181,0.0130718954248366
"MR-PCA","Hausdorff",18,0.962962962962963,0.00823045267489719,0.924077324662001,0.00477501117022945,0.960905349794239,0.0123456790123457
"MR-PCA","Hausdorff",19,0.96031746031746,0,0.923550461953569,0.0047964081589018,0.968810916179337,0.01364522417154
"MR-PCA","Hausdorff",20,0.950617283950617,0,0.923303069126168,0.00495073100072539,0.972222222222222,0.0166666666666667
"MR-PCA","Hausdorff",21,0.928395061728395,0,0.923209337286183,0.00476716089739589,0.970017636684303,0.0141093474426808
"MR-PCA","Hausdorff",22,0.914814814814815,0,0.923175880656147,0.00448820937195439,0.976430976430976,0.0134680134680135
"MR-PCA","Hausdorff",23,0.851851851851852,-0.037037037037037,0.923458143000489,0.00431695957102954,0.974235104669887,0.0144927536231884
"MR-PCA","Hausdorff",24,0.783950617283951,-0.0123456790123456,0.923691396663552,0.00426433476839842,0.979938271604938,0.00771604938271603
"MR-PCA","Hausdorff",25,0.666666666666667,0,0.924233302829616,0.00416734583975362,0.986666666666667,0.00592592592592595
"SPCA","Hausdorff",1,0.954814814814815,0.0192592592592593,0.956552706552707,0.0185185185185185,0.592592592592593,0
"SPCA","Hausdorff",2,0.967297084318361,0.0086682427107958,0.956384015594542,0.0121832358674464,0.796296296296296,0.0185185185185185
"SPCA","Hausdorff",3,0.967452300785634,0.0145903479236812,0.955133442265795,0.014297385620915,0.765432098765432,0
"SPCA","Hausdorff",4,0.971996386630533,0.00451671183378499,0.954439538876625,0.0114054451802796,0.722222222222222,0.0555555555555556
"SPCA","Hausdorff",5,0.981481481481481,0.000389863547758273,0.952742297303484,0.0110561736025271,0.822222222222222,0.0814814814814815
"SPCA","Hausdorff",6,0.984303350970018,-0.00105820105820098,0.95017013479911,0.00966278410330236,0.839506172839506,0.0679012345679013
"SPCA","Hausdorff",7,0.986441798941799,0.000661375661375585,0.946904852194955,0.007888353167079,0.867724867724868,0.037037037037037
"SPCA","Hausdorff",8,0.991698595146871,0.00191570881226055,0.943993256389263,0.0089239861841082,0.944444444444444,0.0416666666666667
"SPCA","Hausdorff",9,0.988445710667933,0.00158277936055717,0.942824920452439,0.00829138658145737,0.930041152263374,0.0329218106995885
"SPCA","Hausdorff",10,0.985346215780998,0.000322061191626477,0.941143609885771,0.00824414657061136,0.925925925925926,0.0296296296296296
"SPCA","Hausdorff",11,0.982323232323232,0.00437710437710437,0.939476955878274,0.00844137941875747,0.919191919191919,0.0336700336700337
"SPCA","Hausdorff",12,0.980936819172113,0.00326797385620914,0.937515684315447,0.00874017374716047,0.929012345679012,0.0432098765432098
"SPCA","Hausdorff",13,0.973341473341473,-0.00366300366300365,0.934956711987128,0.00772464548742537,0.928774928774929,0.0484330484330484
"SPCA","Hausdorff",14,0.965574548907882,-0.00617283950617276,0.932732674695372,0.00713716393865968,0.936507936507937,0.037037037037037
"SPCA","Hausdorff",15,0.947250280583614,-0.00561167227833892,0.93033425973055,0.00766926007520825,0.923456790123457,0.0395061728395062
"SPCA","Hausdorff",16,0.94006734006734,-0.00269360269360264,0.928875304488432,0.00760253573703545,0.918981481481482,0.0347222222222222
"SPCA","Hausdorff",17,0.941975308641975,0.00411522633744854,0.927868378097138,0.00776541821299076,0.93681917211329,0.0305010893246187
"SPCA","Hausdorff",18,0.931584362139918,0.0174897119341564,0.926413233146047,0.00751945312448811,0.944444444444444,0.0205761316872428
"SPCA","Hausdorff",19,0.919312169312169,0.0105820105820106,0.925686753815651,0.00763896210242743,0.949317738791423,0.0292397660818713
"SPCA","Hausdorff",20,0.91005291005291,0.00705467372134039,0.92503719631382,0.00768217551397067,0.961111111111111,0.0333333333333333
"SPCA","Hausdorff",21,0.871604938271605,0,0.924592012829125,0.00749773754038134,0.961199294532628,0.0317460317460317
"SPCA","Hausdorff",22,0.809259259259259,0.0185185185185185,0.924127310696813,0.00756737765755741,0.956228956228956,0.0286195286195286
"SPCA","Hausdorff",23,0.780864197530864,-0.0308641975308641,0.924183925862408,0.00769429602263788,0.969404186795491,0.037037037037037
"SPCA","Hausdorff",24,0.660493827160494,-0.0617283950617283,0.924408332053256,0.00701356284583278,0.969135802469136,0.0308641975308642
"SPCA","Hausdorff",25,0.555555555555556,0,0.924534600200467,0.00705280212421538,0.982222222222222,0.0222222222222222
"IMDS","Hausdorff",1,0.594074074074074,-0.0237037037037038,0.60968660968661,-0.0227920227920228,0.111111111111111,0
"IMDS","Hausdorff",2,0.563041765169425,0.024428684003152,0.582602339181287,0.00828460038986356,0.222222222222222,0.037037037037037
"IMDS","Hausdorff",3,0.562570145903479,0.0510662177328844,0.576320806100218,0.0232843137254902,0.234567901234568,0.037037037037037
"IMDS","Hausdorff",4,0.562556458897922,0.0329719963866306,0.57149865096885,0.0176600441501104,0.222222222222222,0.0277777777777778
"IMDS","Hausdorff",5,0.577582846003899,0.0323586744639377,0.571189854873415,0.0188160966900151,0.244444444444444,0.0518518518518519
"IMDS","Hausdorff",6,0.6,0.0296296296296296,0.572579941543428,0.0189111372856956,0.290123456790123,0.0493827160493827
"IMDS","Hausdorff",7,0.605489417989418,0.0251322751322751,0.570328535914429,0.0176336746302617,0.317460317460317,0.0423280423280423
"IMDS","Hausdorff",8,0.609993614303959,0.0156449553001277,0.56676299348235,0.0149596351759413,0.37037037037037,0.0324074074074074
"IMDS","Hausdorff",9,0.605413105413105,0.0123456790123456,0.561819835939458,0.0142174757803729,0.390946502057613,0.037037037037037
"IMDS","Hausdorff",10,0.602254428341385,-0.0154589371980677,0.557229673808244,0.0100323850099876,0.414814814814815,0.037037037037037
"IMDS","Hausdorff",11,0.590572390572391,-0.0121212121212121,0.550675540597793,0.0103216722074807,0.447811447811448,0.037037037037037
"IMDS","Hausdorff",12,0.58042846768337,-0.0243282498184458,0.543757073079201,0.00923635686569141,0.496913580246914,0.0339506172839506
"IMDS","Hausdorff",13,0.55962555962556,-0.0350020350020349,0.537752881413103,0.00889748109183558,0.532763532763533,0.0313390313390313
"IMDS","Hausdorff",14,0.530151946818614,-0.0232668566001899,0.530346417601878,0.0102822590282119,0.574074074074074,0.0132275132275133
"IMDS","Hausdorff",15,0.504489337822671,-0.0314253647586981,0.525690145851192,0.00975248249993083,0.609876543209876,0.00987654320987658
"IMDS","Hausdorff",16,0.483838383838384,-0.0397306397306398,0.520461243213589,0.00836370233082745,0.652777777777778,0.00694444444444448
"IMDS","Hausdorff",17,0.468312757201646,-0.011522633744856,0.516505150759586,0.00930802522808549,0.701525054466231,-0.00871459694989107
"IMDS","Hausdorff",18,0.436213991769547,-0.0144032921810699,0.514628850995437,0.0084747038932575,0.732510288065844,-0.00823045267489708
"IMDS","Hausdorff",19,0.41468253968254,-0.0171957671957672,0.512824066731276,0.00954980605766265,0.766081871345029,-0.00779727095516569
"IMDS","Hausdorff",20,0.399470899470899,-0.0158730158730159,0.510921088573715,0.00815862038281173,0.807407407407407,-0.00740740740740742
"IMDS","Hausdorff",21,0.340740740740741,-0.0148148148148147,0.51019635439948,0.00828995335068655,0.835978835978836,-0.0105820105820106
"IMDS","Hausdorff",22,0.322222222222222,0.0148148148148148,0.508067411965047,0.00658535160913548,0.872053872053872,-0.0218855218855219
"IMDS","Hausdorff",23,0.262345679012346,0.0802469135802469,0.507783140767069,0.00703365866573857,0.903381642512077,-0.0257648953301127
"IMDS","Hausdorff",24,0.179012345679012,0.037037037037037,0.509234617742305,0.00818951584256811,0.929012345679012,-0.0154320987654321
"IMDS","Hausdorff",25,0.185185185185185,0,0.5100479834694,0.00964734961099772,0.967407407407407,-0.0103703703703704
"Int-UMAP","Hausdorff",1,0.971851851851852,0.00296296296296306,0.972934472934473,0.00284900284900285,0.518518518518518,0
"Int-UMAP","Hausdorff",2,0.987391646966115,0.00315208825847124,0.971491228070175,0.00341130604288499,0.851851851851852,0.0185185185185185
"Int-UMAP","Hausdorff",3,0.867845117845118,-0.0039281705948373,0.913058278867102,-0.000136165577342043,0.691358024691358,0.0246913580246914
"Int-UMAP","Hausdorff",4,0.81029810298103,-0.015356820234869,0.882143733137111,-0.0049055678194751,0.592592592592593,0.0185185185185185
"Int-UMAP","Hausdorff",5,0.774853801169591,-0.0214424951267057,0.861030993911093,-0.00787437623037129,0.533333333333333,0.00740740740740742
"Int-UMAP","Hausdorff",6,0.736507936507937,-0.00352733686067019,0.840531344064913,-0.00248658552545478,0.549382716049383,0.0123456790123457
"Int-UMAP","Hausdorff",7,0.705357142857143,0.00264550264550267,0.824710619932463,-0.000505625079003924,0.544973544973545,0.0158730158730159
"Int-UMAP","Hausdorff",8,0.679278416347382,0.0150063856960408,0.81109856588226,0.00328156775744129,0.555555555555556,0.0185185185185185
"Int-UMAP","Hausdorff",9,0.638176638176638,0.0202595758151314,0.798459543354261,0.00375984079923086,0.510288065843621,0.00823045267489711
"Int-UMAP","Hausdorff",10,0.605475040257649,0.0128824476650564,0.788696223676514,0.00180008892605202,0.47037037037037,0.00370370370370371
"Int-UMAP","Hausdorff",11,0.587878787878788,0.0107744107744108,0.781577075579675,0.000223516374555421,0.474747474747475,-0.00336700336700338
"Int-UMAP","Hausdorff",12,0.55718954248366,0.013435003631082,0.773655612501359,0.000418637908398717,0.490740740740741,0
"Int-UMAP","Hausdorff",13,0.526048026048026,-0.0231990231990231,0.767225970261904,-0.00170635545025621,0.504273504273504,0.0170940170940171
"Int-UMAP","Hausdorff",14,0.49002849002849,-0.056980056980057,0.761749802968053,-0.00258757777340476,0.529100529100529,0.0317460317460317
"Int-UMAP","Hausdorff",15,0.482042648709315,-0.0561167227833895,0.757464982438356,-0.00309019289629039,0.580246913580247,0.0172839506172839
"Int-UMAP","Hausdorff",16,0.466666666666667,-0.0767676767676767,0.752399154123874,-0.0026400645491024,0.631944444444444,0.0138888888888889
"Int-UMAP","Hausdorff",17,0.465020576131687,-0.0757201646090535,0.747825677429039,-0.00228386710692452,0.694989106753813,0.00435729847494554
"Int-UMAP","Hausdorff",18,0.439300411522634,-0.0596707818930041,0.742506423593238,-0.00146711632507929,0.742798353909465,-0.00411522633744854
"Int-UMAP","Hausdorff",19,0.408068783068783,-0.0145502645502645,0.738382748502783,-0.00262928341336399,0.785575048732943,-0.0155945419103314
"Int-UMAP","Hausdorff",20,0.361552028218695,0.00705467372134039,0.73548567603136,-0.00345525650198641,0.812962962962963,-0.0203703703703704
"Int-UMAP","Hausdorff",21,0.292592592592593,-0.0024691358024691,0.732853867171057,-0.00350050970568161,0.832451499118166,-0.017636684303351
"Int-UMAP","Hausdorff",22,0.201851851851852,-0.00370370370370376,0.731123749576666,-0.00462262472851677,0.855218855218855,-0.0151515151515152
"Int-UMAP","Hausdorff",23,0.141975308641975,0,0.729244003844152,-0.00468828441940355,0.885668276972625,-0.0193236714975846
"Int-UMAP","Hausdorff",24,0.111111111111111,0.0246913580246914,0.726686495434855,-0.00293804324077723,0.924382716049383,-0.0200617283950617
"Int-UMAP","Hausdorff",25,0.111111111111111,0,0.724661314651344,-0.00217323471035519,0.964444444444444,-0.0162962962962963
"C-PCA","Ichino-Yaguchi",1,0.96,0.0148148148148148,0.961538461538462,0.0142450142450142,0.666666666666667,0
"C-PCA","Ichino-Yaguchi",2,0.970055161544523,0.00945626477541373,0.961500974658869,0.0116959064327485,0.833333333333333,0.037037037037037
"C-PCA","Ichino-Yaguchi",3,0.965488215488216,0.00617283950617287,0.95874183006536,0.00980392156862745,0.728395061728395,0.037037037037037
"C-PCA","Ichino-Yaguchi",4,0.971093044263776,0.00451671183378499,0.956769683590876,0.00919793966151582,0.768518518518518,0.0462962962962963
"C-PCA","Ichino-Yaguchi",5,0.979337231968811,-0.000779727095516547,0.956221672847136,0.00830929817332783,0.814814814814815,0.0740740740740741
"C-PCA","Ichino-Yaguchi",6,0.985890652557319,0,0.954794311390307,0.00660908258081403,0.839506172839506,0.0493827160493827
"C-PCA","Ichino-Yaguchi",7,0.989583333333333,0.00165343915343918,0.951100336481451,0.00602235585170739,0.894179894179894,0.0211640211640212
"C-PCA","Ichino-Yaguchi",8,0.988984674329502,0.00287356321839083,0.947544803340699,0.00756675382299343,0.925925925925926,0.0277777777777778
"C-PCA","Ichino-Yaguchi",9,0.986862931307376,0.00411522633744854,0.946076694125342,0.00756386134857727,0.91358024691358,0.0288065843621399
"C-PCA","Ichino-Yaguchi",10,0.987600644122383,0.00611916264090184,0.944741654650273,0.00782463934228851,0.922222222222222,0.0333333333333334
"C-PCA","Ichino-Yaguchi",11,0.986195286195286,0.00538720538720538,0.942586129519975,0.00721817991844312,0.932659932659933,0.0336700336700337
"C-PCA","Ichino-Yaguchi",12,0.98602033405955,-0.000363108206245522,0.941025529242872,0.00708176851348339,0.944444444444444,0.0493827160493827
"C-PCA","Ichino-Yaguchi",13,0.97964997964998,-0.000814000814000848,0.939316618690963,0.00679334148712598,0.94017094017094,0.0427350427350427
"C-PCA","Ichino-Yaguchi",14,0.976495726495726,0.00332383665716995,0.937638099980204,0.00696119335820189,0.947089947089947,0.037037037037037
"C-PCA","Ichino-Yaguchi",15,0.962682379349046,-0.00168350168350173,0.935600618663604,0.00636026028141775,0.94320987654321,0.0345679012345679
"C-PCA","Ichino-Yaguchi",16,0.954545454545455,-0.000673400673400715,0.934412871384998,0.00673664365687521,0.939814814814815,0.037037037037037
"C-PCA","Ichino-Yaguchi",17,0.957201646090535,0,0.933733969063497,0.00632361806213544,0.954248366013072,0.0326797385620915
"C-PCA","Ichino-Yaguchi",18,0.958333333333333,0.00102880658436211,0.933199368434164,0.00602355479906339,0.960905349794239,0.0288065843621399
"C-PCA","Ichino-Yaguchi",19,0.958333333333333,-0.00661375661375663,0.93271877845466,0.00639606237944298,0.964912280701754,0.0311890838206628
"C-PCA","Ichino-Yaguchi",20,0.955026455026455,-0.0158730158730159,0.93228802941632,0.00599729346352855,0.975925925925926,0.0277777777777778
"C-PCA","Ichino-Yaguchi",21,0.944444444444444,-0.00740740740740742,0.932250497914786,0.00593673075092691,0.977072310405644,0.0194003527336861
"C-PCA","Ichino-Yaguchi",22,0.901851851851852,0.0185185185185185,0.932156360274081,0.00607382610771647,0.974747474747475,0.0151515151515151
"C-PCA","Ichino-Yaguchi",23,0.882716049382716,0.0246913580246914,0.932286849793058,0.00588419978453678,0.979066022544283,0.0144927536231884
"C-PCA","Ichino-Yaguchi",24,0.851851851851852,0,0.932559213793644,0.00597049165477732,0.987654320987654,0.0154320987654321
"C-PCA","Ichino-Yaguchi",25,0.62962962962963,0,0.933106094913256,0.00595879927350254,0.985185185185185,0.0148148148148148
"V-PCA","Ichino-Yaguchi",1,0.956296296296296,0.0192592592592593,0.957977207977208,0.0185185185185185,0.666666666666667,0
"V-PCA","Ichino-Yaguchi",2,0.968479117415288,0.0141843971631205,0.959551656920078,0.0155945419103314,0.833333333333333,0.0185185185185185
"V-PCA","Ichino-Yaguchi",3,0.965207631874299,0.00785634118967449,0.957244008714597,0.0127995642701525,0.728395061728395,0.037037037037037
"V-PCA","Ichino-Yaguchi",4,0.971318879855465,0.00496838301716351,0.955788570026981,0.0115280843757665,0.768518518518518,0.0462962962962963
"V-PCA","Ichino-Yaguchi",5,0.97953216374269,-0.000389863547758273,0.95516870393261,0.0107585954310305,0.814814814814815,0.0814814814814815
"V-PCA","Ichino-Yaguchi",6,0.98641975308642,-0.00035273368606703,0.954009073855953,0.0087248614928238,0.845679012345679,0.0617283950617284
"V-PCA","Ichino-Yaguchi",7,0.990079365079365,0.00264550264550267,0.950567624344644,0.00833679445738604,0.894179894179894,0.0264550264550265
"V-PCA","Ichino-Yaguchi",8,0.991538952745849,0.000319284802043351,0.947449063436307,0.00913013877517483,0.939814814814815,0.0416666666666667
"V-PCA","Ichino-Yaguchi",9,0.986862931307376,0.00411522633744854,0.945781001939107,0.00923332766680016,0.91358024691358,0.0288065843621399
"V-PCA","Ichino-Yaguchi",10,0.987600644122383,0.00611916264090184,0.944509503616294,0.00959202092511535,0.922222222222222,0.0333333333333334
"V-PCA","Ichino-Yaguchi",11,0.985858585858586,0.00471380471380467,0.942194532676279,0.00886250434538045,0.932659932659933,0.0336700336700337
"V-PCA","Ichino-Yaguchi",12,0.984204793028322,0.00108932461873645,0.940562393131016,0.00886460725284387,0.938271604938272,0.0432098765432099
"V-PCA","Ichino-Yaguchi",13,0.981277981277981,-0.00569800569800571,0.939080567215685,0.00802953889049926,0.943019943019943,0.0427350427350427
"V-PCA","Ichino-Yaguchi",14,0.974596391263058,0.00237416904083576,0.937108307730543,0.008533094503727,0.944444444444444,0.0343915343915344
"V-PCA","Ichino-Yaguchi",15,0.95959595959596,0.00112233445566778,0.935032861745528,0.00816334065123558,0.940740740740741,0.0320987654320988
"V-PCA","Ichino-Yaguchi",16,0.952861952861953,0.00269360269360264,0.933956839361779,0.0085326171237223,0.9375,0.0347222222222222
"V-PCA","Ichino-Yaguchi",17,0.957201646090535,0,0.933160904780129,0.0080754942985168,0.954248366013072,0.0348583877995642
"V-PCA","Ichino-Yaguchi",18,0.957304526748971,0.00102880658436211,0.932614250934655,0.00773126990667282,0.958847736625514,0.0308641975308642
"V-PCA","Ichino-Yaguchi",19,0.959656084656085,-0.00661375661375663,0.932153469449355,0.00799958182094374,0.966861598440546,0.0331384015594542
"V-PCA","Ichino-Yaguchi",20,0.954144620811287,-0.0141093474426808,0.931727910638335,0.0076994390538466,0.975925925925926,0.0296296296296296
"V-PCA","Ichino-Yaguchi",21,0.939506172839506,-0.00740740740740742,0.931669320220042,0.00762168749517304,0.975308641975309,0.0229276895943563
"V-PCA","Ichino-Yaguchi",22,0.896296296296296,0.0222222222222223,0.931531069296494,0.00768997701229213,0.973063973063973,0.0185185185185185
"V-PCA","Ichino-Yaguchi",23,0.882716049382716,0.0246913580246914,0.931656882266996,0.00750546702078253,0.979066022544283,0.0193236714975845
"V-PCA","Ichino-Yaguchi",24,0.845679012345679,0.0123456790123457,0.931914351196079,0.00757199524327147,0.987654320987654,0.0200617283950617
"V-PCA","Ichino-Yaguchi",25,0.62962962962963,0,0.932490824184523,0.0075399488802293,0.985185185185185,0.0207407407407407
"MR-PCA","Ichino-Yaguchi",1,0.955555555555555,0.0266666666666667,0.957264957264957,0.0256410256410256,0.62962962962963,0
"MR-PCA","Ichino-Yaguchi",2,0.963356973995272,0.0197005516154451,0.955896686159844,0.0219298245614035,0.740740740740741,0.037037037037037
"MR-PCA","Ichino-Yaguchi",3,0.965768799102132,0.0134680134680134,0.954044117647059,0.0189270152505447,0.716049382716049,0.0617283950617284
"MR-PCA","Ichino-Yaguchi",4,0.975158084914183,0.00722673893405601,0.952906548933039,0.0163110129997547,0.796296296296296,0.0740740740740741
"MR-PCA","Ichino-Yaguchi",5,0.98187134502924,0.00194931773879148,0.952547726960582,0.0159089868607792,0.837037037037037,0.0962962962962963
"MR-PCA","Ichino-Yaguchi",6,0.986596119929453,0,0.951729703790952,0.0140688391571784,0.845679012345679,0.0925925925925926
"MR-PCA","Ichino-Yaguchi",7,0.989914021164021,0.00165343915343907,0.948275758287135,0.0127760622641169,0.899470899470899,0.0582010582010582
"MR-PCA","Ichino-Yaguchi",8,0.988984674329502,0.00287356321839083,0.945137366587727,0.0133045453344954,0.925925925925926,0.0601851851851852
"MR-PCA","Ichino-Yaguchi",9,0.986862931307376,0.00411522633744854,0.943645727385971,0.0130630397012681,0.91358024691358,0.0576131687242798
"MR-PCA","Ichino-Yaguchi",10,0.987600644122383,0.00611916264090184,0.942342049603293,0.0132528732689994,0.922222222222222,0.0592592592592592
"MR-PCA","Ichino-Yaguchi",11,0.986195286195286,0.00538720538720538,0.940207447544242,0.0125990830040498,0.932659932659933,0.0572390572390573
"MR-PCA","Ichino-Yaguchi",12,0.98602033405955,-0.000363108206245522,0.938659454919634,0.0124341513694399,0.944444444444444,0.0709876543209877
"MR-PCA","Ichino-Yaguchi",13,0.97985347985348,-0.000407000407000369,0.936978913761941,0.0121778537688976,0.94017094017094,0.0626780626780627
"MR-PCA","Ichino-Yaguchi",14,0.97673314339981,0.00379867046533711,0.935300395051182,0.0123457056399735,0.947089947089947,0.0555555555555556
"MR-PCA","Ichino-Yaguchi",15,0.962962962962963,-0.00112233445566778,0.933267847390871,0.0117334087111688,0.94320987654321,0.0518518518518519
"MR-PCA","Ichino-Yaguchi",16,0.956565656565657,-0.00336700336700335,0.932125790497232,0.0120156222638869,0.94212962962963,0.0555555555555555
"MR-PCA","Ichino-Yaguchi",17,0.957201646090535,0,0.931459544255544,0.0115733842460365,0.954248366013072,0.0479302832244008
"MR-PCA","Ichino-Yaguchi",18,0.958333333333333,0.00102880658436211,0.930940683040847,0.0112369916893247,0.960905349794239,0.0432098765432098
"MR-PCA","Ichino-Yaguchi",19,0.958333333333333,-0.00661375661375663,0.930478452404474,0.0115671227275602,0.964912280701754,0.0448343079922027
"MR-PCA","Ichino-Yaguchi",20,0.955026455026455,-0.0158730158730159,0.930068272296335,0.0111208771600402,0.975925925925926,0.0407407407407407
"MR-PCA","Ichino-Yaguchi",21,0.944444444444444,-0.00740740740740742,0.930066514251947,0.0110352899407325,0.977072310405644,0.0317460317460317
"MR-PCA","Ichino-Yaguchi",22,0.901851851851852,0.0185185185185185,0.929996174025807,0.0111168296957149,0.974747474747475,0.0269360269360269
"MR-PCA","Ichino-Yaguchi",23,0.882716049382716,0.0246913580246914,0.9301516990466,0.0108687574280797,0.979066022544283,0.0257648953301127
"MR-PCA","Ichino-Yaguchi",24,0.851851851851852,0,0.930450091061756,0.0108942863104167,0.987654320987654,0.0262345679012346
"MR-PCA","Ichino-Yaguchi",25,0.62962962962963,0,0.931023777644646,0.0108200159696747,0.985185185185185,0.0251851851851852
"SPCA","Ichino-Yaguchi",1,0.96,0.0148148148148148,0.961538461538462,0.0142450142450142,0.666666666666667,0
"SPCA","Ichino-Yaguchi",2,0.970055161544523,0.00945626477541373,0.961500974658869,0.0116959064327485,0.833333333333333,0.037037037037037
"SPCA","Ichino-Yaguchi",3,0.965488215488216,0.00617283950617287,0.95874183006536,0.00980392156862745,0.728395061728395,0.037037037037037
"SPCA","Ichino-Yaguchi",4,0.971093044263776,0.00451671183378499,0.956769683590876,0.00919793966151582,0.768518518518518,0.0462962962962963
"SPCA","Ichino-Yaguchi",5,0.979337231968811,-0.000779727095516547,0.956221672847136,0.00830929817332783,0.814814814814815,0.0740740740740741
"SPCA","Ichino-Yaguchi",6,0.985890652557319,0,0.954794311390307,0.00660908258081403,0.839506172839506,0.0493827160493827
"SPCA","Ichino-Yaguchi",7,0.989583333333333,0.00165343915343918,0.951100336481451,0.00602235585170739,0.894179894179894,0.0211640211640212
"SPCA","Ichino-Yaguchi",8,0.988984674329502,0.00287356321839083,0.947544803340699,0.00756675382299343,0.925925925925926,0.0277777777777778
"SPCA","Ichino-Yaguchi",9,0.986862931307376,0.00411522633744854,0.946076694125342,0.00756386134857727,0.91358024691358,0.0288065843621399
"SPCA","Ichino-Yaguchi",10,0.987600644122383,0.00611916264090184,0.944741654650273,0.00782463934228851,0.922222222222222,0.0333333333333334
"SPCA","Ichino-Yaguchi",11,0.986195286195286,0.00538720538720538,0.942586129519975,0.00721817991844312,0.932659932659933,0.0336700336700337
"SPCA","Ichino-Yaguchi",12,0.98602033405955,-0.000363108206245522,0.941025529242872,0.00708176851348339,0.944444444444444,0.0493827160493827
"SPCA","Ichino-Yaguchi",13,0.97964997964998,-0.000814000814000848,0.939316618690963,0.00679334148712598,0.94017094017094,0.0427350427350427
"SPCA","Ichino-Yaguchi",14,0.976495726495726,0.00332383665716995,0.937638099980204,0.00696119335820189,0.947089947089947,0.037037037037037
"SPCA","Ichino-Yaguchi",15,0.962682379349046,-0.00168350168350173,0.935600618663604,0.00636026028141775,0.94320987654321,0.0345679012345679
"SPCA","Ichino-Yaguchi",16,0.954545454545455,-0.000673400673400715,0.934412871384998,0.00673664365687521,0.939814814814815,0.037037037037037
"SPCA","Ichino-Yaguchi",17,0.957201646090535,0,0.933733969063497,0.00632361806213544,0.954248366013072,0.0326797385620915
"SPCA","Ichino-Yaguchi",18,0.958333333333333,0.00102880658436211,0.933199368434164,0.00602355479906339,0.960905349794239,0.0288065843621399
"SPCA","Ichino-Yaguchi",19,0.958333333333333,-0.00661375661375663,0.93271877845466,0.00639606237944298,0.964912280701754,0.0311890838206628
"SPCA","Ichino-Yaguchi",20,0.955026455026455,-0.0158730158730159,0.93228802941632,0.00599729346352855,0.975925925925926,0.0277777777777778
"SPCA","Ichino-Yaguchi",21,0.944444444444444,-0.00740740740740742,0.932250497914786,0.00593673075092691,0.977072310405644,0.0194003527336861
"SPCA","Ichino-Yaguchi",22,0.901851851851852,0.0185185185185185,0.932156360274081,0.00607382610771647,0.974747474747475,0.0151515151515151
"SPCA","Ichino-Yaguchi",23,0.882716049382716,0.0246913580246914,0.932286849793058,0.00588419978453678,0.979066022544283,0.0144927536231884
"SPCA","Ichino-Yaguchi",24,0.851851851851852,0,0.932559213793644,0.00597049165477732,0.987654320987654,0.0154320987654321
"SPCA","Ichino-Yaguchi",25,0.62962962962963,0,0.933106094913256,0.00595879927350254,0.985185185185185,0.0148148148148148
"IMDS","Ichino-Yaguchi",1,0.574074074074074,0.04,0.59045584045584,0.0384615384615385,0.0740740740740741,0
"IMDS","Ichino-Yaguchi",2,0.554373522458629,0.0464933018124508,0.570906432748538,0.0414230019493178,0.148148148148148,-0.0185185185185185
"IMDS","Ichino-Yaguchi",3,0.558080808080808,0.0881032547699214,0.566244553376906,0.0625,0.185185185185185,0
"IMDS","Ichino-Yaguchi",4,0.550361336946703,0.0546522131887985,0.557364483688987,0.0498528329654157,0.203703703703704,0.00925925925925926
"IMDS","Ichino-Yaguchi",5,0.562573099415205,0.0428849902534113,0.556557020555784,0.0451517648674633,0.22962962962963,0.0148148148148148
"IMDS","Ichino-Yaguchi",6,0.578130511463845,0.0366843033509701,0.556400776512673,0.0454238101470139,0.265432098765432,0.0555555555555556
"IMDS","Ichino-Yaguchi",7,0.583829365079365,0.0234788359788359,0.55271517657752,0.040352191944911,0.306878306878307,0.0476190476190476
"IMDS","Ichino-Yaguchi",8,0.587324393358876,0.014367816091954,0.549319623085569,0.0388828730481531,0.328703703703704,0.0555555555555556
